GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS541877580	2019-04-12 09:32:11	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Chicoana	AR-A-CH					Quebrada de Escoipe	L3921970	H	-25.1542350	-65.6868782	2017-09-29	14:15:00	obsr90354	S39940856	Traveling	P22	EBIRD	120	2.000		3	1		0	1	1			Ejemplar planeando alto sobre bosque montano. Notablemente más grande que G. melanoleucus que planeaba cercano; alas romas, cola ancha, vista ventral negra y rufa; parche más claro en primarias con borde oscuro. Foto en vuelo, tipo documento.	
URN:CornellLabOfOrnithology:EBIRD:OBS358539829	2021-08-04 22:42:56.160971	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					Camino de Cornisa	L2386845	P	-24.5095279	-65.3344917	2015-12-12	05:30:00	obsr229597	S26251038	Traveling	P22	EBIRD	180	2.000		2	1	G1498143	1	1	1			Un joven posado 200 m pasando El Ucumar. Fotografiado. Las fotografías fueron tomadas por Emiliano Depino y Nacho Areta.	
URN:CornellLabOfOrnithology:EBIRD:OBS359098066	2021-08-04 22:42:56.160971	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					Camino de Cornisa	L2386845	P	-24.5095279	-65.3344917	2015-12-12	05:30:00	obsr240862	S26303745	Traveling	P22	EBIRD	180	2.000		2	1	G1498143	1	1	1			Un joven posado 200 m pasando El Ucumar. Fotografiado. Las fotografías fueron tomadas por Emiliano Depino y Nacho Areta.	
URN:CornellLabOfOrnithology:EBIRD:OBS669993621	2019-04-12 09:21:47	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					Abra de Santa Laura (lado salteño)	L7317189	H	-24.4979762	-65.3060389	2018-10-24	15:50:00	obsr197748	S49427393	Stationary	P21	EBIRD_CAN	30			3	1	G3539092	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS754665046	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					Dique Campo Alegre	L844614	H	-24.5726858	-65.3706798	2019-05-08	11:15:00	obsr170362	S56018537	Traveling	P22	EBIRD	41	1.931		1	1		0	1	1			Large raptor dark with chestnut underwings; tailwith single white band. Seen in raid towards Salta. 	
URN:CornellLabOfOrnithology:EBIRD:OBS831986944	2019-12-30 12:30:34	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					La Cornisa	L10200144	P	-24.5080411	-65.3201281	2019-11-25	08:10:00	obsr1169563	S61760166	Incidental	P20	EBIRD				1	0	G4802954	0	1	1		Registro incidental en un traslado entre Salta y Jujuy	Un ejemplar adulto, presumiblemente hembra, posado y luego volando sobre el bosque a la altura del camino, antes del Abra de Santa Laura.	
URN:CornellLabOfOrnithology:EBIRD:OBS844007126	2019-12-30 12:30:34	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	La Caldera	AR-A-LC					La Cornisa	L10200144	P	-24.5080411	-65.3201281	2019-11-25	08:10:00	obsr521859	S62775718	Incidental	P20	EBIRD				1	0	G4802954	0	1	1		Registro incidental en un traslado entre Salta y Jujuy	Un ejemplar adulto, presumiblemente hembra, posado y luego volando sobre el bosque a la altura del camino, antes del Abra de Santa Laura.	
URN:CornellLabOfOrnithology:EBIRD:OBS537004918	2021-08-04 22:37:24.623905	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Orán	AR-A-OR					Río Blanco	L6310859	P	-23.0941413	-64.3616223	2017-09-29	08:30:00	obsr786429	S39471035	Traveling	P22	EBIRD	360	20.000		26	0	G2659650	0	1	1			Se observó subir en círculos un individuo durante un tiempo prolongado, pudiéndose identificar por su gran tamaño, su cola larga y, en algunos momentos, mostraba su copete.	
URN:CornellLabOfOrnithology:EBIRD:OBS537004736	2021-08-05 16:16:02.673986	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Orán	AR-A-OR					Río Blanco	L6310859	P	-23.0941413	-64.3616223	2017-09-29	08:30:00	obsr521859	S39471032	Traveling	P22	EBIRD	360	20.000		26	0	G2659650	0	1	1		20º - Nublado.	Se observó subir en círculos un individuo durante un tiempo prolongado, pudiéndose identificar por su gran tamaño, su cola larga y, en algunos momentos, mostraba su copete.	
URN:CornellLabOfOrnithology:EBIRD:OBS388457860	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2015-11-14	08:15:00	obsr34763	S28745939	Traveling	P22	EBIRD	180	0.805		12	1	G1664247	0	1	1		on WINGS tour.	flew over reserve. alleged to breed here.	
URN:CornellLabOfOrnithology:EBIRD:OBS386000178	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2015-11-14	08:15:00	obsr359676	S28564735	Traveling	P22	EBIRD	180	0.805		12	1	G1664247	0	1	1			flew over reserve. alleged to breed here.	
URN:CornellLabOfOrnithology:EBIRD:OBS386000234	2018-09-27 18:38:44	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Hotel Selva Montana	L3538822	H	-24.7262195	-65.4981346	2015-11-14	07:15:00	obsr359676	S28564737	Stationary	P21	EBIRD	45			12	1	G1664248	0	1	1			flew over lodge. known location for this species that's alleged to breed nearby.	
URN:CornellLabOfOrnithology:EBIRD:OBS381060109	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2015-11-14	08:15:00	obsr93553	S28141590	Traveling	P22	EBIRD	180	0.805		12	1	G1664247	0	1	1		on WINGS tour.	flew over reserve. alleged to breed here.	
URN:CornellLabOfOrnithology:EBIRD:OBS381056489	2018-09-27 18:38:44	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Hotel Selva Montana	L3538822	H	-24.7262195	-65.4981346	2015-11-14	07:15:00	obsr93553	S28141321	Stationary	P21	EBIRD	45			12	1	G1664248	0	1	1		on WINGS tour.	flew over lodge. known location for this species that's alleged to breed nearby.	
URN:CornellLabOfOrnithology:EBIRD:OBS388457920	2018-09-27 18:38:44	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Hotel Selva Montana	L3538822	H	-24.7262195	-65.4981346	2015-11-14	07:15:00	obsr34763	S28745945	Stationary	P21	EBIRD	45			12	1	G1664248	0	1	1		on WINGS tour.	flew over lodge. known location for this species that's alleged to breed nearby.	
URN:CornellLabOfOrnithology:EBIRD:OBS514187614	2018-09-27 18:39:40	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1	F 	C1	F 		Argentina	AR	Salta	AR-A	Capital	AR-A-SA					AR-Salta - -24,734x-65,512 - 26/6/2017 5:37 p. m.	L6022703	P	-24.7336107	-65.5124255	2017-06-25	11:50:00	obsr820430	S37817652	Traveling	P22	EBIRD_ARG	45	0.402		2	1		0	1	1		Águila Poma en vuelo sobre la ladera de la reserva del Huaico 	Vuelo bajo sobre la cima de la montaña 	
URN:CornellLabOfOrnithology:EBIRD:OBS532012259	2018-09-27 18:39:41	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerro Elefante	L6261884	P	-24.7281612	-65.5137277	2017-09-09	11:45:00	obsr820430	S39124490	Stationary	P21	EBIRD	30			6	1		1	1	1		Sunny day with strong winds	Flying near the top of the mountain	
URN:CornellLabOfOrnithology:EBIRD:OBS596219076	2021-08-04 22:42:56.160971	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Mirador de las Rapaces	L7178341	H	-24.7328894	-65.5096207	2018-04-05	09:00:00	obsr820430	S44296317	Traveling	P22	EBIRD	150	1.000		3	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS623734291	2019-04-05 11:29:36	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerro Elefante	L7468454	P	-24.7267034	-65.5198259	2018-05-25	11:30:00	obsr820430	S46030968	Traveling	P22	EBIRD	60	1.000		3	1		0	1	1			Individuo subadulto , volando bajo sobre la cima de la montaña.	
URN:CornellLabOfOrnithology:EBIRD:OBS616141389	2018-09-27 18:38:34	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1				Unknown Sex, Immature (1)	Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2018-05-11	11:30:00	obsr820430	S45580853	Incidental	P20	EBIRD				2	0		0	1	1			Ejemplar subadulto todavia blanquecino, perseguido por dos Crested Caracara, sobre la ladera sur de la Reserva del Huaico.	
URN:CornellLabOfOrnithology:EBIRD:OBS667700965	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2018-10-17	07:30:00	obsr93553	S49260667	Traveling	P22	EBIRD	282	2.012		8	1	G3525109	1	1	1			bird being tracked by scientists. known at this location. pictures.	
URN:CornellLabOfOrnithology:EBIRD:OBS667781819	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2018-10-17	07:30:00	obsr798183	S49266572	Traveling	P22	EBIRD	282	2.012		8	1	G3525109	1	1	1			bird being tracked by scientists. known at this location. pictures.	
URN:CornellLabOfOrnithology:EBIRD:OBS668051396	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2018-10-17	07:30:00	obsr820430	S49286040	Traveling	P22	EBIRD	282	2.012		8	1	G3525109	1	1	1			bird being tracked by scientists. known at this location. pictures.	
URN:CornellLabOfOrnithology:EBIRD:OBS668094871	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2018-10-17	07:30:00	obsr98363	S49289405	Traveling	P22	EBIRD	282	2.012		8	1	G3525109	1	1	1			bird being tracked by scientists. known at this location. pictures.	
URN:CornellLabOfOrnithology:EBIRD:OBS806898390	2021-08-04 22:43:23.931048	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva Municipal Poligono A	L8573879	P	-24.7305877	-65.5020066	2019-09-18	08:00:00	obsr924388	S59908579	Traveling	P22	EBIRD_ARG	240	5.000		1	1		0	1	1			An adult sworing around high. Chestnut was obvious	
URN:CornellLabOfOrnithology:EBIRD:OBS883020102	2020-03-28 16:43:53	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					San Lorenzo	L11018254	P	-24.7336040	-65.4940880	2020-03-22	10:00:00	obsr762521	S66160583	Stationary	P21	EBIRD	60			2	1		0	1	1			Flying along the side of Elefante Hill. View from my garden	
URN:CornellLabOfOrnithology:EBIRD:OBS936770218	2020-06-05 10:30:49	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerró Elefante	L11611069	P	-24.7280833	-65.5139208	2020-05-30	11:00:00	obsr1664316	S69992903	Stationary	P21	EBIRD_ARG	30			1	1		1	1	1			Foto	
URN:CornellLabOfOrnithology:EBIRD:OBS934174679	2020-06-05 10:48:49	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Salta, AR (-24.728, -65.514)	L11559973	P	-24.7281905	-65.5141261	2020-05-29	10:43:00	obsr924388	S69816003	Stationary	P21	EBIRD	115			1	1		0	1	1			1 adulto. Misma secuencia de vuelo que el día 26/5. Aparece de la zona Sur oeste (Reserva Las Costas) vuela por encima de la Reserva del Huaico por unos 20 minutos (vuelo bastante bajo) y después se dirige a la zona de la Quebrada de San Lorenzo. De ahí vuela en dirección oeste hasta desaparecer.	
URN:CornellLabOfOrnithology:EBIRD:OBS932617122	2020-08-16 23:43:04	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Salta, AR (-24.728, -65.514)	L11559973	P	-24.7281905	-65.5141261	2020-05-26	10:58:00	obsr924388	S69703670	Traveling	P22	EBIRD	125	0.710		1	1		0	1	1			Macho adulto	
URN:CornellLabOfOrnithology:EBIRD:OBS936646708	2020-06-02 20:14:34	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Arroyo Castellanos	L2936502	H	-24.6988447	-65.4802752	2020-06-02	12:35:00	obsr602235	S69984051	Incidental	P20	EBIRD				1	0		1	1	1			Voló unos 3-4 minutos sobre la quebrada del Castellanos. Adjunto fotos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1092599187	2021-04-08 09:59:06.427695	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L11118789	P	-24.7349277	-65.5048293	2020-08-18	09:34:00	obsr762521	S83205517	Stationary	P21	EBIRD	2			1	1		0	1	1			Volando sobre la reserva del Huaico	
URN:CornellLabOfOrnithology:EBIRD:OBS1092601649	2021-04-08 09:59:06.427695	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerro Elefante	L11343107	P	-24.7281540	-65.5139791	2020-08-01	11:46:00	obsr762521	S83205567	Incidental	P20	EBIRD				1	0		0	1	1			Volando a la altura de la cima del cerro Elefante	
URN:CornellLabOfOrnithology:EBIRD:OBS963307449	2020-08-17 17:12:03	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerro Elefante	L11343107	P	-24.7281540	-65.5139791	2020-08-01	11:00:00	obsr762521	S72038633	Incidental	P20	EBIRD_ARG				3	0		0	1	1			Par de aves volando bajo, una de ellas atacada repetidamente por un ejemplar de Short tailed Hawk	
URN:CornellLabOfOrnithology:EBIRD:OBS1092610016	2021-04-08 09:59:06.427695	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Cerro Elefante	L11343107	P	-24.7281540	-65.5139791	2020-08-01	11:44:00	obsr762521	S83205682	Incidental	P20	EBIRD				1	0		0	1	1			Volando sobre cerro Elefante	
URN:CornellLabOfOrnithology:EBIRD:OBS1104841265	2021-08-04 22:42:56.160971	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2021-03-26	10:00:00	obsr762521	S84211750	Stationary	P21	EBIRD_ARG	60			2	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1092605752	2021-04-08 09:09:16.522328	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			2					Argentina	AR	Salta	AR-A	Capital	AR-A-SA					Reserva del Huaico	L3457277	H	-24.7324977	-65.5038786	2021-03-05	09:00:00	obsr762521	S83205324	Traveling	P22	EBIRD	90	1.000		2	1		0	1	1			ambos ejemplares volando a media altura sobre la ladera sur de la Reserva del Huaico	
URN:CornellLabOfOrnithology:EBIRD:OBS214865352	2021-03-02 07:16:39.847075	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Los Toldos	L2763430	H	-22.2800425	-64.6917915	2009-05-11	09:00:00	obsr429465	S15456630	Traveling	P22	EBIRD_ARG	540	8.000		8	1	G744211	0	1	1		Reserva El Nogalar (Bosque montano y pastizales de altura)		
URN:CornellLabOfOrnithology:EBIRD:OBS416181925	2021-03-31 05:45:27.022989	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2009-05-11	08:00:00	obsr648080	S30549197	Historical	P62	EBIRD	480			8	1	G1815240	0	1	1		World Birds import - Objetivo/purpose: Observando las aves / Birdwatching  Notas: Incluye también las observaciones realizadas durante el mismo día en el pueblo de Los Toldos.		
URN:CornellLabOfOrnithology:EBIRD:OBS220970458	2019-04-05 11:04:39	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Los Toldos	L2763430	H	-22.2800425	-64.6917915	2009-05-11	09:00:00	obsr217001	S15944155	Traveling	P22	EBIRD_ARG	540	8.000		8	1	G744211	0	1	1		Reserva El Nogalar (Bosque montano y pastizales de altura)		
URN:CornellLabOfOrnithology:EBIRD:OBS412205604	2021-03-31 05:45:27.022989	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2009-05-11	08:00:00	obsr429465	S30247537	Historical	P62	EBIRD	480			8	1	G1815240	0	1	1		World Birds import - Objetivo/purpose: Observando las aves / Birdwatching  Notas: Incluye también las observaciones realizadas durante el mismo día en el pueblo de Los Toldos.		
URN:CornellLabOfOrnithology:EBIRD:OBS412544206	2021-03-31 05:45:27.022989	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2009-05-11	08:00:00	obsr430982	S30272059	Historical	P62	EBIRD	480			8	1	G1815240	0	1	1		World Birds import - Objetivo/purpose: Observando las aves / Birdwatching  Notas: Incluye también las observaciones realizadas durante el mismo día en el pueblo de Los Toldos.		
URN:CornellLabOfOrnithology:EBIRD:OBS340300577	2019-04-05 11:04:39	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Los Toldos	L2763430	H	-22.2800425	-64.6917915	2009-05-11	09:00:00	obsr648080	S24888683	Traveling	P22	EBIRD_ARG	540	8.000		8	1	G744211	0	1	1		Reserva El Nogalar (Bosque montano y pastizales de altura)		
URN:CornellLabOfOrnithology:EBIRD:OBS275310987	2021-03-31 05:45:27.022989	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			X					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2009-05-11	08:00:00	obsr217001	S20166113	Historical	P62	EBIRD	480			8	1	G1815240	0	1	1		World Birds import - Objetivo/purpose: Observando las aves / Birdwatching  Notas: Incluye también las observaciones realizadas durante el mismo día en el pueblo de Los Toldos.		
URN:CornellLabOfOrnithology:EBIRD:OBS364138231	2019-02-19 12:30:46	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1				Female, Juvenile (1)	Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2015-12-28	11:00:00	obsr228756	S26744332	Incidental	P20	EBIRD_ARG				3	0		1	1	1		Encuentro Casual		
URN:CornellLabOfOrnithology:EBIRD:OBS796841644	2019-08-29 08:41:58	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2019-08-21	08:38:00	obsr786429	S59152198	Traveling	P22	EBIRD	197	4.620		4	1	G4448442	0	1	1			Se pudo observarla durante unos 5 minutos, posada en un árbol. Lo que permitió detectar sus detalles. Asimismo, sobrevoló por encima en círculos, mostrando sus características específicas.	
URN:CornellLabOfOrnithology:EBIRD:OBS796841690	2019-08-29 08:41:58	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2019-08-21	08:38:00	obsr521859	S59152200	Traveling	P22	EBIRD	197	4.620		4	1	G4448442	0	1	1		14° - Despejado-Observadores: Javier Arias, Miguel Acosta, María y Felipe Usandivaras.	Se pudo observarla durante unos 5 minutos, posada en un árbol. Lo que permitió detectar sus detalles. Asimismo, sobrevoló por encima en círculos, mostrando sus características específicas.	
URN:CornellLabOfOrnithology:EBIRD:OBS796841668	2019-08-29 08:41:58	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Salta	AR-A	Santa Victoria	AR-A-SV					Reserva Nacional El Nogalar De Los Toldos (AICA SA27)	L2763429	H	-22.2666667	-64.7000000	2019-08-21	08:38:00	obsr934182	S59152199	Traveling	P22	EBIRD	197	4.620		4	1	G4448442	0	1	1		14° - Despejado-Observadores: Javier Arias, Miguel Acosta, María y Felipe Usandivaras.	Se pudo observarla durante unos 5 minutos, posada en un árbol. Lo que permitió detectar sus detalles. Asimismo, sobrevoló por encima en círculos, mostrando sus características específicas.	
URN:CornellLabOfOrnithology:EBIRD:OBS358456953	2021-03-25 04:16:16.442158	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU05)	L720676	H	-27.0213810	-65.6597480	2014-09-21	15:00:00	obsr553295	S26244519	Traveling	P22	EBIRD	180	15.000		4	0		0	1	1			Esto es en contexto de una guiada. El avistamiento tanto de Spizaetus como de sarcoramphus fue desde la virgencita, subiendo desde el indio, en dirección NE ambos en vuelo. Spizaetus estaba a  no gran distancia, era un individuo adulto él cual se perdió en dirección norte volando sobre las sierras. Sarcoramphus si bien más lejano estaba a menor altura, éste en cambio se dirigió hacia el sur por el río.	
URN:CornellLabOfOrnithology:EBIRD:OBS603236400	2020-06-27 14:48:33	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU05)	L720676	H	-27.0213810	-65.6597480	2018-04-17	08:15:00	obsr429380	S44798268	Traveling	P22	EBIRD	300	18.000		8	1	G3113012	1	1	1			Se vio un ejemplar adulto cuando se posaba en un árbol en lo más alto del borde de la sierra. Permaneció posado alrededor de 15 minutos, hasta que voló lentamente perdiéndose de vista.	
URN:CornellLabOfOrnithology:EBIRD:OBS605183777	2020-06-27 14:48:33	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU05)	L720676	H	-27.0213810	-65.6597480	2018-04-17	08:15:00	obsr809774	S44924656	Traveling	P22	EBIRD	300	18.000		8	1	G3113012	1	1	1			Se vio un ejemplar adulto cuando se posaba en un árbol en lo más alto del borde de la sierra. Permaneció posado alrededor de 15 minutos, hasta que voló lentamente perdiéndose de vista.	
URN:CornellLabOfOrnithology:EBIRD:OBS603358091	2021-02-08 07:20:47.749846	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU05)	L720676	H	-27.0213810	-65.6597480	2018-04-17	08:15:00	obsr429465	S44805683	Traveling	P22	EBIRD	300	18.000		8	1	G3113012	1	1	1			Se vio un ejemplar adulto cuando se posaba en un árbol en lo más alto del borde de la sierra. Permaneció posado alrededor de 15 minutos, hasta que voló lentamente perdiéndose de vista.	
URN:CornellLabOfOrnithology:EBIRD:OBS603214982	2020-06-27 14:48:33	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU05)	L720676	H	-27.0213810	-65.6597480	2018-04-17	08:15:00	obsr496887	S44796875	Traveling	P22	EBIRD	300	18.000		8	1	G3113012	1	1	1			Se vio un ejemplar adulto cuando se posaba en un árbol en lo más alto del borde de la sierra. Permaneció posado alrededor de 15 minutos, hasta que voló lentamente perdiéndose de vista.	
URN:CornellLabOfOrnithology:EBIRD:OBS851451302	2020-01-15 08:52:55	7556	species	Black-and-chestnut Eagle	Spizaetus isidori			1					Argentina	AR	Tucumán	AR-T	Monteros	AR-T-MO					Reserva Natural Provincial Los Sosa--Quebrada Los Sosa (AICA TU0	L10491177	P	-27.0389935	-65.6694245	2018-04-17	08:30:00	obsr500739	S63401958	Traveling	P22	EBIRD_ARG	180	15.000		8	1		0	1	1			en el "Apeadero Militar Gral. Muñoz". Eramos ocho observadores, estuvo posada mucho tiempo y la vimos y fotografiamos	
