GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS284294472	2021-05-31 20:00:48.343853	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Parque Nacional de Anavilhanas	L2855419	H	-2.2022164	-60.8773041	1996-11-18	07:00:00	obsr235781	S20814785	Traveling	P22	EBIRD	300	5.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS460631578	2020-05-28 16:44:12	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Rio Negro--acima de Manaus	L901313	H	-2.9018958	-60.5648804	2004-06-10		obsr248022	S33956187	Historical	P62	EBIRD				7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527105741	2020-09-03 10:06:22	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2009-07-20	06:00:00	obsr325381	S38772989	Historical	P62	EBIRD	360			15	1		0	1	0		We birded by canoe in the morning, then traveled to the town of Novo Airao, for lunch, a tour of the boat-building and the town generally.  Mammals seen were Pink River Dolphin and Little Mastiff Bat.		
URN:CornellLabOfOrnithology:EBIRD:OBS516830314	2021-05-31 20:03:59.371247	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Rio Negro--acima de Manaus	L901313	H	-2.9018958	-60.5648804	2009-07-15	06:00:00	obsr325381	S38010248	Historical	P62	EBIRD	480			12	1		0	1	0		Out at dawn in canoes; also late afternoon until dark, then again after dinner.  Mammals seen: Proboscis Bat, Lesser Fishing Bat, Amazon Bamboo Rat, Pale-throated 3-toed sloth.  Reptiles seen: Black caiman, Green Iguana, Gladiator Treefrog, Giant Broad-headed Treefrog.		
URN:CornellLabOfOrnithology:EBIRD:OBS127041404	2016-08-11 09:15:50	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Amazonas: Anavilhanas Archipelago: Lago Urua river islands	L1282229	P	-2.7939741	-60.6654739	2011-09-17		obsr17450	S8875878	Incidental	P20	EBIRD				1	1		0	1	0			1 seen flying across river from motorized canoe; heard	
URN:CornellLabOfOrnithology:EBIRD:OBS592196183	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2013-07-24		obsr1734	S43992052	Historical	P62	EBIRD				5	0		0	1	0		Anavilhanas Islands		
URN:CornellLabOfOrnithology:EBIRD:OBS724680441	2019-03-15 14:57:37	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site padauari - point-count pada1_5	L8854484	P	-0.1392667	-64.0883756	2014-09-23	08:25:00	obsr322912	S53860675	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS724678494	2019-03-15 14:57:11	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site demeni1 - point-count deme1_2	L8854206	P	-0.4118412	-62.8988371	2014-09-26	06:08:00	obsr322912	S53860495	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS724679864	2020-05-29 21:36:24	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site jaradi - point-count jara1_1	L8854384	P	-0.3755883	-65.2184966	2014-09-18	05:35:00	obsr322912	S53860618	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS454994919	2017-01-06 19:26:04	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Anavilhanas	L5229469	P	-2.5904742	-60.9274077	2015-01-02		obsr620877	S33492465	Historical	P62	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS334655047	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2015-07-27		obsr124290	S24479104	Historical	P62	EBIRD				26	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350463217	2016-01-06 11:32:46	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Rio Negro -- Anavilhanas Archipelago	L3979501	P	-2.6873800	-60.7224200	2015-09-20	07:00:00	obsr57052	S25617587	Traveling	P22	EBIRD	135	0.322		15	1		0	1	0			Heard-only	
URN:CornellLabOfOrnithology:EBIRD:OBS350461481	2016-08-11 09:15:50	838	species	Crestless Curassow	Mitu tomentosum			4					Brazil	BR	Amazonas	BR-AM							Rio Negro -- Anavilhanas Archipelago	L3979501	P	-2.6873800	-60.7224200	2015-09-20	04:50:00	obsr57052	S25617451	Traveling	P22	EBIRD	40	0.161		10	1		0	1	0		Also heard at least one Bamboo Rat giving a loud and very bird-like call	Heard-only, including birds that were already calling when I arrived atop the boat at 4:50 AM	
URN:CornellLabOfOrnithology:EBIRD:OBS343889751	2020-09-17 16:40:05	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Jau River/Ranger's Station	L3923176	P	-1.9069259	-61.4540863	2015-09-12	04:30:00	obsr422887	S25141407	Traveling	P22	EBIRD	840	19.312		20	1		0	1	0			Heard only on pre-dawn canoe trip	
URN:CornellLabOfOrnithology:EBIRD:OBS343908842	2016-06-26 18:47:40	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Rio Negro NNW of Jau Ranger's Stn	L3923371	P	-1.3342376	-62.0961857	2015-09-15	05:00:00	obsr422887	S25142682	Traveling	P22	EBIRD	720	32.187		20	1		0	1	0			Heard only on pre-dawn canoe trip	
URN:CornellLabOfOrnithology:EBIRD:OBS360878741	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2015-11-02	16:30:00	obsr126081	S26438334	Traveling	P22	EBIRD	120	4.828		12	0		0	1	0		Exploring on a small craft along waterways.		
URN:CornellLabOfOrnithology:EBIRD:OBS1014733358	2021-05-31 19:59:49.746966	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N34 - negr_km120_id - negr_km120_id1	L12765860	P	-2.6434380	-60.8893280	2016-05-15	06:00:00	obsr322912	S76470709	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014734882	2021-05-31 19:59:50.54391	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N39 - negr_km090_ie - negr_km090_ie1	L12765996	P	-2.7096430	-60.6400200	2016-06-02	06:00:00	obsr322912	S76470788	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS911604799	2020-05-29 21:36:24	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Anavilhanas Archipelago	L11332698	P	-2.7461498	-60.6574260	2016-08-31	06:00:00	obsr604567	S68391400	Historical	P62	EBIRD	180			1	1		0	1	0			Heard calling then seen briefly perched at tree top	
URN:CornellLabOfOrnithology:EBIRD:OBS431664207	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			2					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2016-09-09	06:30:00	obsr88731	S31721780	Traveling	P22	EBIRD	600	8.047		10	1	G1937010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS431775527	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			2					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2016-09-09	06:30:00	obsr428375	S31730437	Traveling	P22	EBIRD	600	8.047		10	1	G1937010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS450477803	2016-12-20 21:47:11	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							Rio Marie Superior	L5164691	P	-1.0897120	-67.8139060	2016-11-17	08:00:00	obsr645791	S33122863	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519570151	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-06-15	05:45:00	obsr118494	S38203100	Traveling	P22	EBIRD	319	8.047		8	1		0	1	0		Same group as before.  Mario was once again keen to find the specialties.  Most of the non-specialties were from my own observations; Mario probably heard many more non-specialties.  Some observations from the boat, a quick breakfast, and then cruising around in the canoe.  The distance is a guess.	heard only, from the tall trees right by where we docked	
URN:CornellLabOfOrnithology:EBIRD:OBS1014730008	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N25 - negr_km240_ie - negr_km240_ie3	L12765649	P	-1.6999660	-61.4151950	2017-07-24	06:00:00	obsr322912	S76470534	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS522329158	2020-05-26 10:49:10	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-07-31	05:30:00	obsr212715	S38413120	Traveling	P22	EBIRD	210	7.000		2	1	G3191831	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730038	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N25 - negr_km240_ie - negr_km240_ie4	L12765650	P	-1.6944950	-61.4163300	2017-07-24	06:00:00	obsr322912	S76470535	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729989	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N25 - negr_km240_ie - negr_km240_ie2	L12765648	P	-1.7051690	-61.4147830	2017-07-24	06:00:00	obsr322912	S76470533	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729971	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N25 - negr_km240_ie - negr_km240_ie1	L12765647	P	-1.7107330	-61.4154200	2017-07-24	06:00:00	obsr322912	S76470532	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS616888522	2020-05-26 10:49:10	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-07-31	05:30:00	obsr797371	S45620929	Traveling	P22	EBIRD	210	7.000		2	1	G3191831	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014731556	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N25 - negr_km240_ie - negr_km240_ie5	L12765749	P	-1.6894810	-61.4177360	2017-07-24	06:00:00	obsr322912	S76470613	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730630	2021-05-31 19:59:48.424536	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N9 - negr_km360_me - negr_km360_me2	L12765684	P	-1.0964150	-62.2996370	2017-09-20	06:00:00	obsr322912	S76470563	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014733012	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie3	L12765835	P	-1.1492780	-62.4170380	2017-09-23	06:00:00	obsr322912	S76470689	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014733519	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N5 - negr_km400_ie - negr_km400_ie_extra	L12765879	P	-1.0509710	-62.5621220	2017-09-21	06:00:00	obsr322912	S76470719	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS536023187	2020-01-17 10:44:58	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-09-08	06:00:00	obsr119240	S39403309	Traveling	P22	EBIRD	600	8.047		6	1		0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS533796902	2019-03-18 17:44:50	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-09-10	05:49:00	obsr412230	S39248709	Traveling	P22	EBIRD	335	1.127		7	1	G2642158	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014731169	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i6	L12765724	P	-1.3161760	-61.9657440	2017-09-17	06:00:00	obsr322912	S76470592	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732862	2021-05-31 19:59:49.556705	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N7 - negr_km360_id - negr_km360_id1	L12765827	P	-1.1696100	-62.4452360	2017-09-24	06:00:00	obsr322912	S76470681	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014733992	2021-05-31 19:59:50.030221	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N4 - negr_km400_me - negr_km400_me10	L12765911	P	-0.9826160	-62.6027570	2017-09-21	06:00:00	obsr322912	S76470738	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS532560276	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-09-10	05:49:00	obsr142759	S39163816	Traveling	P22	EBIRD	335	1.127		7	1	G2642158	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730541	2021-05-31 19:59:48.356155	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N7 - negr_km360_id - negr_km360_id5	L12765679	P	-1.1740530	-62.4284320	2017-09-24	06:00:00	obsr322912	S76470559	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014733054	2021-05-31 19:59:49.651415	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie7	L12765837	P	-1.1467460	-62.4013330	2017-09-23	06:00:00	obsr322912	S76470691	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732992	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie2	L12765834	P	-1.1501350	-62.4228480	2017-09-23	06:00:00	obsr322912	S76470688	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS724680333	2019-03-18 17:44:50	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site negro2 - point-count negr_km360_me2	L8854454	P	-1.0964147	-62.2996370	2017-09-20	06:17:00	obsr322912	S53860665	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729421	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i3	L12765615	P	-1.3112590	-61.9761100	2017-09-17	06:00:00	obsr322912	S76470507	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014731057	2021-05-31 19:59:48.611595	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N14 - negr_km310_id - negr_km310_id5	L12765719	P	-1.3424320	-62.0157850	2017-09-26	06:00:00	obsr322912	S76470587	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543704907	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-09-10	05:49:00	obsr459322	S40074610	Traveling	P22	EBIRD	335	1.127		7	1	G2642158	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729450	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i7	L12765617	P	-1.3195630	-61.9625700	2017-09-17	06:00:00	obsr322912	S76470509	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732882	2021-05-31 19:59:49.569505	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N7 - negr_km360_id - negr_km360_id3	L12765828	P	-1.1690640	-62.4360960	2017-09-24	06:00:00	obsr322912	S76470682	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS724680353	2019-03-15 14:57:37	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site negro2 - point-count negr_km360_me3	L8854455	P	-1.0941164	-62.3040770	2017-09-20	06:35:00	obsr322912	S53860666	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014731155	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i5	L12765723	P	-1.3126160	-61.9677660	2017-09-17	06:00:00	obsr322912	S76470591	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729297	2021-05-31 19:59:47.744358	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N14 - negr_km310_id - negr_km310_id1	L12765608	P	-1.3463520	-61.9954760	2017-09-26	06:00:00	obsr322912	S76470500	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729407	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i2	L12765614	P	-1.3093200	-61.9801700	2017-09-17	06:00:00	obsr322912	S76470506	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732970	2021-05-31 19:59:49.610923	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie1	L12765833	P	-1.1490860	-62.4274180	2017-09-23	06:00:00	obsr322912	S76470687	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014734838	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N14 - negr_km310_id - negr_km310_id10	L12765993	P	-1.3318860	-62.0367970	2017-09-26	06:00:00	obsr322912	S76470786	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS724680319	2020-05-29 21:36:24	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							site negro2 - point-count negr_km360_me1	L8854452	P	-1.0988540	-62.2960200	2017-09-20	05:45:00	obsr322912	S53860664	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732906	2021-05-31 19:59:49.579969	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N7 - negr_km360_id - negr_km360_id4	L12765829	P	-1.1713840	-62.4328650	2017-09-24	06:00:00	obsr322912	S76470683	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732948	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N7 - negr_km360_id - negr_km360_id8	L12765832	P	-1.1794530	-62.4163200	2017-09-24	06:00:00	obsr322912	S76470686	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730563	2021-05-31 19:59:48.371401	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie4	L12765680	P	-1.1471930	-62.4141500	2017-09-23	06:00:00	obsr322912	S76470560	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729390	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i1	L12765613	P	-1.3079480	-61.9843000	2017-09-17	06:00:00	obsr322912	S76470505	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729166	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N11 - negr_km340_ie - negr_km340_ie6	L12765595	P	-1.1736640	-62.1727520	2017-09-19	06:00:00	obsr322912	S76470493	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729336	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N14 - negr_km310_id - negr_km310_id3	L12765610	P	-1.3458520	-62.0067750	2017-09-26	06:00:00	obsr322912	S76470502	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729316	2021-05-31 19:59:47.761682	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N14 - negr_km310_id - negr_km310_id2	L12765609	P	-1.3461040	-62.0012440	2017-09-26	06:00:00	obsr322912	S76470501	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730655	2021-05-31 19:59:48.435137	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N9 - negr_km360_me - negr_km360_me3	L12765685	P	-1.0941160	-62.3040770	2017-09-20	06:00:00	obsr322912	S76470564	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014732818	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N6 - negr_km360_md - negr_km360_md6	L12765824	P	-1.1952820	-62.4534570	2017-09-23	06:00:00	obsr322912	S76470678	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730610	2021-05-31 19:59:48.411332	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N9 - negr_km360_me - negr_km360_me1	L12765683	P	-1.0988540	-62.2960200	2017-09-20	06:00:00	obsr322912	S76470562	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014731010	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N11 - negr_km340_ie - negr_km340_ie10	L12765716	P	-1.1715650	-62.1882000	2017-09-19	06:00:00	obsr322912	S76470584	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014730586	2021-05-31 19:59:48.389605	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie6	L12765681	P	-1.1477570	-62.4052800	2017-09-23	06:00:00	obsr322912	S76470561	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014729435	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N15 - negr_km310_i - negr_km310_i4	L12765616	P	-1.3125010	-61.9721150	2017-09-17	06:00:00	obsr322912	S76470508	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1014733040	2020-11-20 20:39:16.443441	838	species	Crestless Curassow	Mitu tomentosum			X					Brazil	BR	Amazonas	BR-AM							N8 - negr_km360_ie - negr_km360_ie5	L12765836	P	-1.1456160	-62.4093800	2017-09-23	06:00:00	obsr322912	S76470690	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540288432	2018-12-19 13:12:27	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Novo Airão--Arquipélago de Anavilhanas	L2238269	H	-2.6397012	-60.8785915	2017-10-11	05:11:00	obsr403476	S39830920	Traveling	P22	EBIRD	300	8.047		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654461997	2020-01-17 10:46:18	838	species	Crestless Curassow	Mitu tomentosum			1					Brazil	BR	Amazonas	BR-AM							Anavilhanas Archipelago- Central Islands	L7858046	P	-2.6873000	-60.7222000	2018-08-16	05:30:00	obsr1154478	S48312425	Traveling	P22	EBIRD	210	10.000		10	1	G3440504	0	1	0				
