GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS472131259	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-03-02	07:20:00	obsr59502	S34928355	Traveling	P22	EBIRD	155	10.944		12	1	G2250928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS473836802	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-03-02	07:20:00	obsr233515	S35060919	Traveling	P22	EBIRD	155	10.944		12	1	G2250928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS474411033	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-03-01	07:05:00	obsr568891	S35107793	Traveling	P22	EBIRD	480	24.140		9	1	G2266249	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS472131215	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-03-02	07:20:00	obsr104695	S34928352	Traveling	P22	EBIRD	155	10.944		12	1	G2250928	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS478260989	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-03-02	07:20:00	obsr382109	S35402170	Traveling	P22	EBIRD	160	10.944		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS491368508	2018-08-16 08:44:04	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-04-28	06:44:00	obsr538843	S36337760	Traveling	P22	EBIRD	325	4.000		4	1	G2699240	0	1	0			Hear 	
URN:CornellLabOfOrnithology:EBIRD:OBS491170373	2017-10-24 20:20:17	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-04-27	14:50:00	obsr538843	S36322642	Traveling	P22	EBIRD	162	2.000		4	1	G2699245	0	1	0			Hear 	
URN:CornellLabOfOrnithology:EBIRD:OBS484323045	2017-05-05 15:23:22	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-04-10	06:30:00	obsr406192	S35864361	Traveling	P22	EBIRD	240	5.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS502168303	2018-08-16 08:44:04	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Sacarías 	L5837355	P	3.8117580	-77.0074580	2017-05-13	07:57:00	obsr570856	S36998738	Traveling	P22	EBIRD	86	1.800		5	1	G2431406	0	1	0		Con Juan José Arango R. Anderson Muñoz, Andres Mauricio Henao y Felipe Cantera 	Visual y auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS499880389	2017-05-15 03:01:15	1945	species	Dusky Pigeon	Patagioenas goodsoni			4					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2017-05-13	05:50:00	obsr761596	S36866340	Traveling	P22	EBIRD	600	35.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729636296	2019-03-26 13:59:44	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Sacarías 	L5837355	P	3.8117580	-77.0074580	2017-05-13	07:57:00	obsr765798	S54249216	Traveling	P22	EBIRD	86	1.800		5	1	G2431406	0	1	0			Visual y auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS495974441	2017-05-07 22:04:47	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Carretera vieja Cali - Buenaventura 	L5801512	P	3.7505860	-76.9671290	2017-05-07	07:46:00	obsr425201	S36641608	Traveling	P22	EBIRD	360	80.000		4	1	G2394849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499729968	2018-08-16 08:44:04	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Sacarías 	L5837355	P	3.8117580	-77.0074580	2017-05-13	07:57:00	obsr216870	S36857384	Traveling	P22	EBIRD	86	1.800		5	1	G2431406	0	1	0		Con Juan José Arango R. Anderson Muñoz, Andres Mauricio Henao y Felipe Cantera 	Visual y auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS495967506	2017-05-07 22:04:47	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Carretera vieja Cali - Buenaventura 	L5801512	P	3.7505860	-76.9671290	2017-05-07	07:46:00	obsr612547	S36641232	Traveling	P22	EBIRD	360	80.000		4	1	G2394849	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511449278	2021-04-24 19:37:09.315746	1945	species	Dusky Pigeon	Patagioenas goodsoni			4					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-06-09	05:50:00	obsr507040	S37619531	Traveling	P22	EBIRD	345	9.656		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511608334	2020-12-02 09:37:23.523155	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-06-09	06:30:00	obsr613983	S37630153	Traveling	P22	EBIRD	250	3.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511445371	2017-06-16 08:38:45	1945	species	Dusky Pigeon	Patagioenas goodsoni			6					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-06-11	06:00:00	obsr507040	S37619239	Traveling	P22	EBIRD	187	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS517284911	2020-08-21 11:12:06	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-06-14	07:37:00	obsr773154	S38042383	Traveling	P22	EBIRD	480	20.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS517245387	2017-07-08 20:41:30	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							san Cipriano	L6067728	P	3.8378623	-76.8974488	2017-06-13	15:31:00	obsr773154	S38039487	Traveling	P22	EBIRD	360	8.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511608715	2017-06-16 19:13:10	1945	species	Dusky Pigeon	Patagioenas goodsoni			5					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-06-08	06:15:00	obsr613983	S37630179	Traveling	P22	EBIRD	400	6.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS679900671	2018-11-24 22:53:47	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							Rio Anchicaya	L8181926	P	3.6547060	-77.0036438	2017-07-15	07:45:00	obsr536371	S50195546	Traveling	P22	EBIRD	420	32.187		9	1		0	1	0		two jeeps		
URN:CornellLabOfOrnithology:EBIRD:OBS516255354	2019-03-31 10:56:30	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Hotel El Diviso - Rio Sabaletas	L6049243	P	3.7484719	-76.9578164	2017-07-02	16:07:00	obsr675713	S37947030	Traveling	P22	EBIRD	1000	2.000		5	1	G2528397	0	1	0			Escuchada	
URN:CornellLabOfOrnithology:EBIRD:OBS523453571	2020-11-24 18:10:39.80097	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-08-05	06:57:00	obsr47826	S38499530	Traveling	P22	EBIRD	720	8.000		4	1	G2571196	0	1	0			Heard only. Sound Recorded 	
URN:CornellLabOfOrnithology:EBIRD:OBS523446283	2020-11-24 18:10:39.80097	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-08-05	06:57:00	obsr540063	S38498970	Traveling	P22	EBIRD	720	8.000		4	1	G2571196	0	1	0			Heard only. Sound Recorded 	
URN:CornellLabOfOrnithology:EBIRD:OBS731036924	2021-07-20 22:43:56.155724	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2017-08-19	07:00:00	obsr1278480	S54358193	Traveling	P22	EBIRD	600	30.000		15	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS529694454	2017-09-23 08:19:54	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							(3,6813,-76,9493)	L6237481	P	3.6812820	-76.9492740	2017-08-31	13:30:00	obsr119128	S38966707	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525454601	2018-08-16 08:44:05	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-08-14	16:27:00	obsr540063	S38648760	Traveling	P22	EBIRD	150	2.000		6	1		0	1	0			Heard only 	
URN:CornellLabOfOrnithology:EBIRD:OBS528765018	2017-08-29 22:18:13	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-08-25	10:08:00	obsr773154	S38898341	Traveling	P22	EBIRD	480	15.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525591767	2017-08-15 14:10:19	1945	species	Dusky Pigeon	Patagioenas goodsoni			4					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-08-15	05:00:00	obsr540063	S38658677	Traveling	P22	EBIRD	250	3.000		6	1		0	1	0			Heard only 	
URN:CornellLabOfOrnithology:EBIRD:OBS525332456	2020-11-24 18:10:39.80097	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-08-05	06:57:00	obsr7948	S38639480	Traveling	P22	EBIRD	720	8.000		4	1	G2571196	0	1	0			Heard only. Sound Recorded	
URN:CornellLabOfOrnithology:EBIRD:OBS522992057	2020-06-04 08:40:03	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-08-03	07:30:00	obsr773154	S38463967	Traveling	P22	EBIRD	340	5.000		4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS535400288	2017-09-24 10:33:16	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Microcuenca Quebrada Pericos	L4808618	H	3.8486402	-76.7873720	2017-09-23	06:30:00	obsr721632	S39362675	Traveling	P22	EBIRD	630	6.000		5	1	G2651282	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS535401046	2017-09-24 10:33:16	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Microcuenca Quebrada Pericos	L4808618	H	3.8486402	-76.7873720	2017-09-23	06:30:00	obsr602137	S39362725	Traveling	P22	EBIRD	630	6.000		5	1	G2651282	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538457691	2017-10-05 15:23:09	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Finca El Recuerdo, Sabaletas	L6324643	P	3.7555590	-76.9455400	2017-09-30	10:30:00	obsr640821	S39567613	Stationary	P21	EBIRD	300			5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS529876895	2021-04-08 06:06:32.235564	1945	species	Dusky Pigeon	Patagioenas goodsoni			5					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-09-01	05:45:00	obsr119128	S38979379	Traveling	P22	EBIRD	368	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544843805	2018-10-23 22:54:33	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Bajo Anchicayá - Ladrilleros	L3310056	H	3.6179200	-76.9130800	2017-09-17	06:00:00	obsr540063	S40162079	Traveling	P22	EBIRD	420	8.000		4	1		0	1	0			Heard only 	
URN:CornellLabOfOrnithology:EBIRD:OBS553340905	2019-03-31 10:58:45	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-10-22	06:00:00	obsr802342	S40809760	Traveling	P22	EBIRD	480	3.000		6	1		0	1	0			Un grupo de unas tres palomas.	
URN:CornellLabOfOrnithology:EBIRD:OBS543437152	2021-04-24 19:38:08.734311	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							La Choza	L6162651	P	3.6294000	-76.8344610	2017-10-14	05:22:00	obsr216870	S40056544	Traveling	P22	EBIRD	435	2.100		1	1		0	1	0			Visual y auditivo 	
URN:CornellLabOfOrnithology:EBIRD:OBS546495552	2018-05-29 08:30:55	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2017-10-28	07:18:00	obsr659244	S40281856	Traveling	P22	EBIRD	302	2.253		4	1	G2714008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS546495617	2019-08-09 22:07:32	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN Aguaclara	L4303937	H	3.6701398	-76.9447660	2017-10-27	13:00:00	obsr659244	S40281858	Traveling	P22	EBIRD	185	4.828		4	1	G2714009	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544973077	2018-05-29 08:30:55	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2017-10-28	07:18:00	obsr142759	S40170810	Traveling	P22	EBIRD	302	2.253		4	1	G2714008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544827139	2019-08-09 22:07:32	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN Aguaclara	L4303937	H	3.6701398	-76.9447660	2017-10-27	13:00:00	obsr142759	S40160809	Traveling	P22	EBIRD	185	4.828		4	1	G2714009	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS537585783	2021-04-24 19:38:09.747436	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							La Pajarera	L6315991	P	3.7536230	-76.9507240	2017-10-01	06:20:00	obsr216870	S39507312	Traveling	P22	EBIRD	325	2.200		2	1		0	1	0		Con Andrés Peña y José Martinez 	Auditivo y visual 	
URN:CornellLabOfOrnithology:EBIRD:OBS548152620	2019-03-18 11:40:36	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-11-08	06:20:00	obsr933907	S40401734	Traveling	P22	EBIRD	360	5.000		2	1	G2725201	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS548015261	2019-03-18 11:40:35	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2017-11-08	06:20:00	obsr613983	S40390739	Traveling	P22	EBIRD	360	5.000		2	1	G2725201	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS557480698	2019-08-10 23:48:25	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-11-21	05:00:00	obsr540063	S41113692	Traveling	P22	EBIRD	400	4.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS556432637	2017-12-11 20:17:22	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							manacus	L6554297	P	3.6569603	-76.9397034	2017-12-11	15:11:00	obsr354845	S41039033	Traveling	P22	EBIRD	120	2.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS564414867	2019-03-18 11:40:35	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-01-05	05:15:00	obsr536137	S41662568	Traveling	P22	EBIRD	390	7.000		4	1	G2842216	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS564512584	2019-03-18 11:40:35	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-01-05	05:15:00	obsr161114	S41670099	Traveling	P22	EBIRD	390	7.000		4	1	G2842216	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570210786	2021-04-16 08:37:30.88365	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2018-01-20	12:58:00	obsr538838	S42158454	Traveling	P22	EBIRD	300	30.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS564424456	2019-03-18 11:40:35	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-01-05	05:15:00	obsr507040	S41663363	Traveling	P22	EBIRD	390	7.000		4	1	G2842216	0	1	0		Con Jose Luna,  Eliana Fierro y  Ryan Steiner		
URN:CornellLabOfOrnithology:EBIRD:OBS1050668348	2021-01-13 10:56:38.599492	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Via Antigua a Buenaventura	L2998201	H	3.6087352	-76.8724442	2018-02-05	08:00:00	obsr760631	S79172528	Traveling	P22	EBIRD	520	30.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651231806	2020-05-21 07:17:26	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-02-24	07:20:00	obsr130908	S48065954	Traveling	P22	EBIRD	190	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS582284503	2018-02-25 22:15:31	1945	species	Dusky Pigeon	Patagioenas goodsoni			4					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-02-23	07:30:00	obsr507040	S43196377	Traveling	P22	EBIRD	285	3.219		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS592569166	2018-08-16 08:44:08	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							PNN Farallones de Cali--Yatacue	L4399678	H	3.5747140	-76.8783440	2018-03-26	05:33:00	obsr438553	S43995542	Banding	P33	EBIRD	802			5	1	G3042839	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS584999034	2019-06-18 00:24:45	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Alto Anchicayá - El Descanso (Doña Dora)	L4375590	H	3.5347160	-76.7534490	2018-03-03	07:40:00	obsr819785	S43415340	Traveling	P22	EBIRD	180	6.000		4	1	G2993727	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS585250868	2018-03-06 18:08:51	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Colombia	CO	Valle del Cauca	CO-VAC							Villa Stella	L7028903	P	3.8963245	-76.9563532	2018-03-05	08:00:00	obsr536115	S43436457	Traveling	P22	EBIRD	240	15.000		3	1	G2996086	0	1	0		Desde el desvío al bajo Calima (El Gallinero) hasta la entrada al puerto (20 km de recorrido)	heard	
URN:CornellLabOfOrnithology:EBIRD:OBS907234555	2021-04-24 19:36:25.679605	1945	species	Dusky Pigeon	Patagioenas goodsoni			X					Colombia	CO	Valle del Cauca	CO-VAC							Buenaventura (valle de Anchicayá)	L11161879	P	3.7550000	-76.9790000	2018-03-21		obsr975783	S68120512	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS585267606	2018-03-06 18:09:40	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Colombia	CO	Valle del Cauca	CO-VAC							Villa Stella	L7028903	P	3.8963245	-76.9563532	2018-03-05	08:00:00	obsr674509	S43437873	Traveling	P22	EBIRD	240	15.000		3	1	G2996086	0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS784221390	2019-07-11 20:55:02	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 60-76	L886731	H	3.6160872	-76.8839664	2018-03-28	08:00:00	obsr1390467	S58108923	Traveling	P22	EBIRD	420	15.000		2	1	G4352995	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS601445007	2019-02-10 14:28:28	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Colombia	CO	Valle del Cauca	CO-VAC							Villa Stella	L7028903	P	3.8963245	-76.9563532	2018-03-05	08:00:00	obsr624129	S44678100	Traveling	P22	EBIRD	240	15.000		3	1	G2996086	0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS593260486	2018-03-29 21:53:30	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Vía Antigua A Buenaventura De Aguaclara A Chorrera	L4713974	P	3.6433035	-76.9421021	2018-03-28	09:39:00	obsr570856	S44074973	Traveling	P22	EBIRD	360	80.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS753979217	2019-07-11 20:55:00	1945	species	Dusky Pigeon	Patagioenas goodsoni			2					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 60-76	L886731	H	3.6160872	-76.8839664	2018-03-28	08:00:00	obsr1278480	S55977054	Traveling	P22	EBIRD	420	15.000		2	1	G4352995	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS590602587	2018-08-16 08:44:07	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 60-76	L886731	H	3.6160872	-76.8839664	2018-03-21	21:39:00	obsr570856	S43863647	Traveling	P22	EBIRD	500	50.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS960620550	2021-04-24 19:38:41.15005	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2018-03-22	07:00:00	obsr754299	S71829634	Traveling	P22	EBIRD	120	4.828		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS584913513	2019-06-18 00:24:45	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Alto Anchicayá - El Descanso (Doña Dora)	L4375590	H	3.5347160	-76.7534490	2018-03-03	07:40:00	obsr575116	S43408360	Traveling	P22	EBIRD	180	6.000		4	1	G2993727	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS587381695	2018-05-29 08:30:55	1945	species	Dusky Pigeon	Patagioenas goodsoni			3					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2018-03-12	10:15:00	obsr19726	S43608702	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS584268739	2019-06-18 00:24:45	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							Alto Anchicayá - El Descanso (Doña Dora)	L4375590	H	3.5347160	-76.7534490	2018-03-03	07:40:00	obsr645717	S43357393	Traveling	P22	EBIRD	180	6.000		4	1	G2993727	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS584409797	2018-03-04 10:58:11	1945	species	Dusky Pigeon	Patagioenas goodsoni			6					Colombia	CO	Valle del Cauca	CO-VAC							Vía Antigua A Buenaventura De Aguaclara A Chorrera	L4713974	P	3.6433035	-76.9421021	2018-03-03	09:05:00	obsr570856	S43368018	Traveling	P22	EBIRD	300	10.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS597469644	2018-08-09 16:40:36	1945	species	Dusky Pigeon	Patagioenas goodsoni			1					Colombia	CO	Valle del Cauca	CO-VAC							PNN Farallones de Cali--Yatacue	L4399678	H	3.5747140	-76.8783440	2018-04-08	17:42:00	obsr192135	S44388277	Traveling	P22	EBIRD	180	3.219		4	1	G3077366	0	1	0				
