GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS679405108	2019-02-19 00:14:12	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Joví, Nuquí, Choco	L8175240	P	5.6154263	-77.3824914	2009-06-03	06:00:00	obsr884204	S50155442	Traveling	P22	EBIRD	300	4.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS679386346	2019-09-13 12:59:00	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Joví, Nuquí, Choco	L8175240	P	5.6154263	-77.3824914	2009-06-01	06:00:00	obsr884204	S50153980	Traveling	P22	EBIRD	300	4.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS929069068	2020-06-23 18:15:29	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Bahia	L3220935	H	6.0527345	-77.3609376	2010-02-07	06:10:00	obsr1704441	S69472571	Traveling	P22	EBIRD	450	7.000		5	1		0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS281427111	2018-08-16 08:42:54	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			X					Colombia	CO	Chocó	CO-CHO							Desembocadura de El Valle	L2609707	H	6.1020000	-77.4298700	2010-02-25		obsr545158	S20592348	Historical	P62	EBIRD					1		0	1	0			Caimanera trail - start of	
URN:CornellLabOfOrnithology:EBIRD:OBS285658697	2019-02-19 00:14:12	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Bahia	L3220935	H	6.0527345	-77.3609376	2014-07-15	06:00:00	obsr354845	S20920642	Traveling	P22	EBIRD	360	5.000		2	1		0	1	0			escuchado	
URN:CornellLabOfOrnithology:EBIRD:OBS922796495	2020-05-15 13:21:07	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			X					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2014-08-07	06:10:00	obsr1704441	S69091929	Traveling	P22	EBIRD	545	4.000		8	1		0	1	0			heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS791802228	2019-09-13 10:50:30	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							RN El Amargal	L3867608	H	5.5931359	-77.4963355	2015-01-25	06:00:00	obsr275427	S58741379	Traveling	P22	EBIRD	195	4.828		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS674254580	2021-04-24 19:36:28.236898	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			X					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2015-11-01	06:00:00	obsr621409	S49743645	Traveling	P22	EBIRD	1080	15.000		2	1	G3569191	0	1	0		Listado de aves de la RNA Titi Cabeciblanco mas su área de influencia y otras localidades en el Uraba Antioqueño		
URN:CornellLabOfOrnithology:EBIRD:OBS673095454	2021-04-24 19:36:28.0607	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			X					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2015-11-01	08:00:00	obsr919349	S49658988	Incidental	P20	EBIRD				2	0	G3569195	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS429417721	2017-04-15 21:18:46	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Camino El Valle	L2309631	H	6.1393600	-77.4034023	2016-08-24	16:30:00	obsr758132	S31358187	Traveling	P22	EBIRD	60	1.000		3	1		0	1	0		Tarde nublada en la vía entre Bahia Solano y El Valle. Guianza con Balmes y Julian. Vía entre Bahia Solano y El Valle con curvas entre bosque tropical muy húmedo con algunos potreros y bordes de bosque.  <br />Submitted from eBird for iOS, version 1.2.6 Build 75		
URN:CornellLabOfOrnithology:EBIRD:OBS485845547	2017-04-15 21:18:12	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Rio Tundo	L5687031	H	6.1158388	-77.4279865	2017-03-29	17:00:00	obsr272306	S35977514	Traveling	P22	EBIRD	105	2.000		2	1	G2337677	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS484869139	2017-04-15 21:18:12	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Rio Tundo	L5687031	H	6.1158388	-77.4279865	2017-03-29	17:00:00	obsr239797	S35903777	Traveling	P22	EBIRD	105	2.000		2	1	G2337677	0	1	0		From main road to creek area and back		
URN:CornellLabOfOrnithology:EBIRD:OBS516101374	2019-09-13 09:02:27	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Bahia Solano	L2757417	H	6.2301161	-77.4049380	2017-05-13	04:00:00	obsr910964	S37956279	Traveling	P22	EBIRD	720	9.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS498095855	2017-05-12 15:49:14	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			2					Colombia	CO	Chocó	CO-CHO							Jardín Botánico Del Pacífico	L5816003	P	6.2715861	-77.3844052	2017-05-12	06:34:00	obsr92695	S36766131	Traveling	P22	EBIRD	405	6.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499429082	2021-04-24 19:37:12.634961	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Bahia	L3220935	H	6.0527345	-77.3609376	2017-05-13	05:03:00	obsr887501	S36841050	Traveling	P22	EBIRD	780	17.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499217104	2019-09-13 09:03:28	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			5					Colombia	CO	Chocó	CO-CHO							CO-Chocó-Bahía Solano - 6.271x-77.384 - 12 may. 2017 3:23 PM	L5820910	P	6.2713760	-77.3843084	2017-05-13	06:04:00	obsr92695	S36830049	Traveling	P22	EBIRD	338	5.000		3	0		0	1	1			Three seen two more heard	
URN:CornellLabOfOrnithology:EBIRD:OBS537570185	2017-10-02 13:31:44	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Playa terco sector 1- bogota birding	L6315857	P	5.6120415	-77.4347547	2017-10-01	06:56:00	obsr354845	S39506297	Traveling	P22	EBIRD	180	2.000		4	1		0	1	0			Hear	
URN:CornellLabOfOrnithology:EBIRD:OBS587336530	2019-09-13 09:03:45	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							El Valle, Chocó, CO (6.101, -77.424)	L7058513	P	6.1012482	-77.4244237	2018-03-11	06:24:00	obsr339507	S43605631	Traveling	P22	EBIRD	800	19.000		3	1		0	1	0			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS612126373	2019-09-13 10:28:27	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Utria-valle	L7355376	P	6.0502767	-77.3621000	2018-05-05	12:35:00	obsr1042483	S45352189	Traveling	P22	EBIRD	180	11.390		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1003173067	2021-03-31 20:04:35.320573	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			X					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2018-09-24		obsr510665	S75269399	Historical	P62	EBIRD				4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS667148471	2020-08-26 11:54:18	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2018-10-10	15:00:00	obsr771766	S49220834	Traveling	P22	EBIRD	180	2.000		9	1	G5651630	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS972523221	2020-08-26 11:54:19	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2018-10-10	15:00:00	obsr553039	S72838640	Traveling	P22	EBIRD	180	2.000		9	1	G5651630	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691673142	2019-01-19 07:12:03	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							First part trail Utria - El Valle	L8349990	P	6.0612660	-77.3703508	2018-12-29	14:16:00	obsr720811	S51126803	Traveling	P22	EBIRD	240	12.000		1	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751295027	2019-05-04 21:41:43	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2019-05-04	07:00:00	obsr762805	S55818600	Traveling	P22	EBIRD	100	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS755473216	2019-08-10 18:39:29	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Jardín Botánico del Pacífico	L7336540	H	6.2720000	-77.3840000	2019-05-02	06:45:00	obsr941080	S56067857	Traveling	P22	EBIRD	378	6.450		5	1	G4149183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751164694	2019-08-10 18:39:29	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Jardín Botánico del Pacífico	L7336540	H	6.2720000	-77.3840000	2019-05-02	06:45:00	obsr442900	S55811282	Traveling	P22	EBIRD	378	6.450		5	1	G4149183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS754765468	2019-08-10 18:39:29	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Jardín Botánico del Pacífico	L7336540	H	6.2720000	-77.3840000	2019-05-02	06:45:00	obsr914033	S56024884	Traveling	P22	EBIRD	378	6.450		5	1	G4149183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS972510756	2020-08-26 11:37:21	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Chocó, CO (6,068, -77,378)	L9191820	P	6.0681541	-77.3778935	2019-05-04	13:05:00	obsr553039	S72837896	Traveling	P22	EBIRD	90	3.000		2	1	G4146253	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS754205398	2019-05-08 00:36:21	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Chocó, CO (6,068, -77,378)	L9191820	P	6.0681541	-77.3778935	2019-05-04	13:05:00	obsr771766	S55990239	Traveling	P22	EBIRD	90	3.000		2	1	G4146253	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS751343648	2019-05-08 00:36:21	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Chocó, CO (6,068, -77,378)	L9191820	P	6.0681541	-77.3778935	2019-05-04	13:05:00	obsr762805	S55821205	Traveling	P22	EBIRD	90	3.000		2	1	G4146253	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS922789887	2020-05-15 13:14:54	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Ecohotel Punta Brava	L4194247	H	5.5679358	-77.5074506	2019-07-15	05:46:00	obsr618525	S69091575	Traveling	P22	EBIRD	315	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS811558155	2020-04-15 10:18:01	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Parra	L9976482	P	6.2796960	-77.3760634	2019-09-18	06:00:00	obsr920072	S60252902	Traveling	P22	EBIRD	600	16.093		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS819894310	2019-10-22 21:43:01	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							El Cantil Ecolodge	L4196928	H	5.6241466	-77.4194989	2019-10-19	11:14:00	obsr507040	S60856662	Stationary	P21	EBIRD	222			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS819893514	2019-10-22 21:39:47	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							El Cantil Ecolodge	L4196928	H	5.6241466	-77.4194989	2019-10-19	06:11:00	obsr507040	S60856612	Traveling	P22	EBIRD	300	2.500		2	1		0	1	0		Desde el Cantil hasta el cerro a 270 metros		
URN:CornellLabOfOrnithology:EBIRD:OBS917512011	2020-05-10 10:18:05	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Km 6-9 Send Valle-Utria	L11398627	P	6.0589375	-77.3717315	2020-05-09	11:30:00	obsr762805	S68764020	Traveling	P22	EBIRD	90	3.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS944822491	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-06-12	07:02:00	obsr621409	S70582026	Stationary	P21	EBIRD	420			1	1	G5467097	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS943905544	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-06-12	07:02:00	obsr1626704	S70513999	Stationary	P21	EBIRD	420			1	1	G5467097	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS960062502	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-07-24	07:40:00	obsr1626704	S71786527	Traveling	P22	EBIRD	567	14.400		2	1	G5575152	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS961183767	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-07-24	07:40:00	obsr621409	S71872158	Traveling	P22	EBIRD	567	14.400		2	1	G5575152	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS965327443	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-08-05	07:15:00	obsr1626704	S72196687	Traveling	P22	EBIRD	502	7.320		2	1	G5609606	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS966367890	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2020-08-05	07:15:00	obsr621409	S72275554	Traveling	P22	EBIRD	502	7.320		2	1	G5609606	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1039864978	2021-04-24 19:37:49.216305	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría	L465347	H	6.0242886	-77.3298637	2020-12-19	05:44:00	obsr44754	S78290307	Traveling	P22	EBIRD	732	12.280		2	1		0	1	0		Geoffrey's tamarin. With local guide Balmes Mosquera.	Excellent views of full body, head and even eye! We heard it, hid in a makeshift blind and called it in. Came in 5 minutes and we had a great 10-second look. 4th lifer tinamou of this trip and the last one was black tinamou. This one is blacker.	
URN:CornellLabOfOrnithology:EBIRD:OBS1078279694	2021-03-10 11:01:12.400871	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2021-02-19	14:45:00	obsr1626704	S81959822	Traveling	P22	EBIRD	159	1.310		1	1	G6328827	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1102290814	2021-03-24 12:19:31.45987	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Titi Cabeciblanco ProAves Reserve	L11166154	H	7.2265998	-76.5263284	2021-02-19	14:45:00	obsr621409	S84010826	Traveling	P22	EBIRD	159	1.310		1	1	G6328827	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1084917457	2021-04-24 19:36:42.846092	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							PNN Ensenada de Utría--Sede y Sendas	L2235156	H	6.0186900	-77.3485700	2021-02-28	09:01:00	obsr215180	S82543304	Traveling	P22	EBIRD	360	2.000		2	1		0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS1086111215	2021-03-02 16:01:39.309905	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Camino El Valle	L2309631	H	6.1393600	-77.4034023	2021-03-02	06:36:00	obsr215180	S82643074	Traveling	P22	EBIRD	300	6.000		2	1		0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS1202295930	2021-07-17 15:21:19.799274	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Vía Ciudad Mutís - El Valle, Solano Bay CO-Choco (6.1528,-77.4034)	L15800051	P	6.1527780	-77.4033820	2021-06-29	09:30:00	obsr1189067	S91893145	Traveling	P22	EBIRD	480	15.000		3	1		0	1	0			During an hour of owling at dusk along same road	
URN:CornellLabOfOrnithology:EBIRD:OBS1210824077	2021-08-03 07:27:44.153992	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Playa Larga (a PNN Utría)	L14140535	H	6.0799481	-77.3958938	2021-07-29	06:20:00	obsr741710	S92646479	Traveling	P22	EBIRD	360	12.000		2	1	G7051871	0	1	0			Auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS1200008933	2021-07-31 22:40:54.269803	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Jardín Botánico del Pacífico	L7336540	H	6.2720000	-77.3840000	2021-07-12	08:59:00	obsr162605	S91691116	Traveling	P22	EBIRD	311	4.000		6	1	G7047531	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1210106969	2021-07-31 22:40:54.269803	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Jardín Botánico del Pacífico	L7336540	H	6.2720000	-77.3840000	2021-07-12	08:59:00	obsr941080	S92583776	Traveling	P22	EBIRD	311	4.000		6	1	G7047531	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1210825660	2021-08-03 07:27:44.153992	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Playa Larga (a PNN Utría)	L14140535	H	6.0799481	-77.3958938	2021-07-29	06:20:00	obsr741710	S92646478	Traveling	P22	EBIRD	360	12.000		2	1	G7051871	0	1	0			Auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS1210665519	2021-08-03 07:27:44.153992	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Chocó	CO-CHO							Sendero Playa Larga (a PNN Utría)	L14140535	H	6.0799481	-77.3958938	2021-07-29	06:20:00	obsr269273	S92634643	Traveling	P22	EBIRD	360	12.000		2	1	G7051871	0	1	0			Auditivo	
URN:CornellLabOfOrnithology:EBIRD:OBS198409628	2020-05-26 09:52:51	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2006-06-13	05:00:00	obsr206697	S14219413	Stationary	P21	EBIRD	720			12	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS666897348	2019-03-18 12:34:32	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Nariño	CO-NAR							Finca Maragrícola	L3940729	H	1.6833333	-78.7500000	2018-08-29	07:15:00	obsr923159	S49202965	Traveling	P22	EBIRD	240	6.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS752804358	2021-04-24 19:36:20.835513	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			2					Colombia	CO	Nariño	CO-NAR							Agrosavia - Rhodospingus stake out	L10465537	H	1.5458340	-78.7050410	2019-05-04	07:00:00	obsr1352205	S55906726	Traveling	P22	EBIRD	150	2.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS871807094	2020-03-07 10:15:45	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1					Colombia	CO	Nariño	CO-NAR							Reserva La Nutria	L4859240	H	1.3533440	-78.1760280	2020-02-28	06:30:00	obsr992309	S65257707	Traveling	P22	EBIRD	480	2.000		3	1		0	1	1			territorial, siempre en una parte alta de bosque cerrado	
URN:CornellLabOfOrnithology:EBIRD:OBS973057962	2021-05-06 12:19:50.494743	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	H 	C2	H 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-08-27	08:26:00	obsr236439	S72886898	Traveling	P22	EBIRD	145	1.931		1	1		0	1	1			Especie vista y escuchada vocalizando muy cerca al sendero .-En la parte baja.-En cercanías al río ñambi.	
URN:CornellLabOfOrnithology:EBIRD:OBS973956811	2021-01-28 06:25:00.986013	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-08-29	08:01:00	obsr236439	S72967173	Traveling	P22	EBIRD	149	2.173		1	1	G5667636	0	1	1			Un ind adulto observado caminando -Sobre el sendero .-Solitario.	
URN:CornellLabOfOrnithology:EBIRD:OBS974971991	2021-01-28 06:25:00.999535	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-08-29	08:01:00	obsr621409	S73054931	Traveling	P22	EBIRD	149	2.173		1	1	G5667636	0	1	1		Trayecto que inició en la carretera Junín - Barbacoas .-Bajando y finalizando en la desembocadura de la quebrada Balsora al río ñambi.-Como novedad en este trayecto se observan manchas de petróleo en ambas orillas del Río Ñambi.	Un ind adulto observado caminando -Sobre el sendero .-Solitario.	
URN:CornellLabOfOrnithology:EBIRD:OBS1018504975	2020-12-07 15:37:06.834179	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-11-25	06:41:00	obsr236439	S76740967	Traveling	P22	EBIRD	340	2.740		1	1	G5959830	0	1	1			10:00  un ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1021110300	2020-12-07 15:37:06.862302	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-11-25	06:41:00	obsr621409	S76930575	Traveling	P22	EBIRD	340	2.740		1	1	G5959830	0	1	1		Gualte carretera - ,/  cabaña ProAves.	10:00  un ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1035222412	2020-12-24 16:49:23.380776	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							Nariño, CO (1,604, -78,264)	L13024120	P	1.6041695	-78.2640307	2020-12-13	18:32:00	obsr236439	S77934312	Traveling	P22	EBIRD	61	0.400		1	1		0	1	0			16:30 PM un ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1025797310	2020-12-09 10:23:14.452376	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-12-04	09:44:00	obsr621409	S77263510	Traveling	P22	EBIRD	172	2.680		1	1	G5987218	0	1	1		Cabaña / carretera.-Cabaña principal de ProAves / Gualte carretera.-Salida a la vía Junín / Barbacoas..-Trayecto de acceso del sendero principal de la Reserva.	07:00 am un ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1025797365	2020-12-09 10:23:44.462588	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-12-03	08:33:00	obsr621409	S77263523	Traveling	P22	EBIRD	61	1.740		1	1	G5987220	0	1	1		Rancho Nuevo / La Resbalosa.	09:17 am un ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1030559397	2021-01-28 06:46:16.097271	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			2	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-12-17	07:35:00	obsr236439	S77605683	Traveling	P22	EBIRD	203	3.510		1	1	G6014843	0	1	1			06:00 am dos ind.	
URN:CornellLabOfOrnithology:EBIRD:OBS1030573737	2021-01-28 06:46:16.170946	55	species	Berlepsch's Tinamou	Crypturellus berlepschi			1	S 	C2	S 		Colombia	CO	Nariño	CO-NAR							El Pangán ProAves reserve	L11106610	H	1.3338400	-78.0649980	2020-12-16	14:01:00	obsr236439	S77606608	Traveling	P22	EBIRD	75	2.320		1	1	G6014841	0	1	1			14:30 PM un ind.	
