GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS992178219	2021-04-24 19:36:58.956409	110	species	Choco Tinamou	Crypturellus kerriae			X					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2017-02-23	06:00:00	obsr280892	S74511945	Traveling	P22	EBIRD	300	3.000		8	1	G5717236	0	1	0			heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS654519140	2018-09-05 19:26:13	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-08-06	10:20:00	obsr839311	S48316912	Traveling	P22	EBIRD_COL	120	2.000		5	1	G3398918	0	1	0			Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS672425696	2018-11-01 23:16:20	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-08-06	10:20:00	obsr830314	S49612848	Traveling	P22	EBIRD_COL	120	2.000		5	1	G3398918	0	1	0			Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS648293931	2018-08-14 09:34:40	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-08-06	10:20:00	obsr721868	S47838798	Traveling	P22	EBIRD_COL	120	2.000		5	1	G3398918	0	1	0		Había poca actividad, estaba muy callado el bosque.	Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS648317852	2018-08-14 09:34:40	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2018-08-06	10:20:00	obsr955571	S47840749	Traveling	P22	EBIRD_COL	120	2.000		5	1	G3398918	0	1	0			Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS657344462	2018-09-16 07:48:36	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Rufous-crowned antpitta	L7928143	P	3.5714983	-76.8806924	2018-09-12	06:00:00	obsr575116	S48521269	Traveling	P22	EBIRD	240	1.000		3	1	G3458896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS656487483	2021-04-24 19:38:26.269375	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Casa de Observadores (acceso restringido)	L7919100	H	3.5751492	-76.8791643	2018-09-07	10:00:00	obsr575116	S48458572	Stationary	P21	EBIRD	420			12	1	G3453416	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS680941413	2018-11-28 13:07:38	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Rufous-crowned antpitta	L7928143	P	3.5714983	-76.8806924	2018-09-12	06:00:00	obsr1057020	S50277883	Traveling	P22	EBIRD	240	1.000		3	1	G3458896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS669871080	2021-04-24 19:38:26.342076	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Casa de Observadores (acceso restringido)	L7919100	H	3.5751492	-76.8791643	2018-09-07	10:00:00	obsr1127508	S49418430	Stationary	P21	EBIRD	420			12	1	G3453416	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS657459449	2018-09-16 07:48:36	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Rufous-crowned antpitta	L7928143	P	3.5714983	-76.8806924	2018-09-12	06:00:00	obsr558974	S48530060	Traveling	P22	EBIRD	240	1.000		3	1	G3458896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS680941098	2021-04-24 19:38:26.381735	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Casa de Observadores (acceso restringido)	L7919100	H	3.5751492	-76.8791643	2018-09-07	10:00:00	obsr1057020	S50277867	Stationary	P21	EBIRD	420			12	1	G3453416	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS656527713	2021-04-24 19:38:26.311436	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Casa de Observadores (acceso restringido)	L7919100	H	3.5751492	-76.8791643	2018-09-07	10:00:00	obsr558974	S48461555	Stationary	P21	EBIRD	420			12	1	G3453416	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS665098859	2018-10-09 09:11:20	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Rufous-crowned antpitta	L7928143	P	3.5714983	-76.8806924	2018-09-12	06:11:00	obsr558974	S49072550	Traveling	P22	EBIRD_COL	135	0.590		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS704334259	2019-01-29 10:57:39	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Rufous-crowned antpitta	L7928143	P	3.5714983	-76.8806924	2018-09-12	06:00:00	obsr1127508	S52170172	Traveling	P22	EBIRD	240	1.000		3	1	G3458896	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS668519168	2018-10-20 14:30:32	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							San Cipriano (pueblo)	L4512572	H	3.8383471	-76.8975967	2018-10-18	16:36:00	obsr669195	S49319547	Stationary	P21	EBIRD	45			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS682222201	2019-01-13 08:28:43	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2018-12-02	15:04:00	obsr200162	S50381062	Traveling	P22	EBIRD	196	3.605		12	1	G3624149	0	1	0		Birding dam area.	Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS682252577	2019-01-13 08:28:43	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2018-12-02	15:04:00	obsr175811	S50383165	Traveling	P22	EBIRD	196	3.605		12	1	G3624149	0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS683268133	2019-01-13 08:28:43	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2018-12-02	15:04:00	obsr1127508	S50463488	Traveling	P22	EBIRD	196	3.605		12	1	G3624149	0	1	0			Heard	
URN:CornellLabOfOrnithology:EBIRD:OBS727599606	2020-01-27 18:12:53	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Valle del Cauca, CO (3.611, -76.894)	L8894385	P	3.6107371	-76.8943802	2019-03-18	05:55:00	obsr121486	S54094038	Traveling	P22	EBIRD	752	10.000		4	1	G3967767	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS727599872	2020-01-27 18:12:53	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Valle del Cauca, CO (3.611, -76.894)	L8894385	P	3.6107371	-76.8943802	2019-03-18	05:55:00	obsr330760	S54094040	Traveling	P22	EBIRD	752	10.000		4	1	G3967767	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS743893003	2019-07-13 09:48:27	110	species	Choco Tinamou	Crypturellus kerriae			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2019-04-23	07:30:00	obsr269273	S55320608	Traveling	P22	EBIRD	400	4.023		5	1	G4098237	0	1	1			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS747385515	2019-07-13 09:48:27	110	species	Choco Tinamou	Crypturellus kerriae			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2019-04-23	07:30:00	obsr498592	S55568115	Traveling	P22	EBIRD	400	4.023		5	1	G4098237	0	1	1			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS746870772	2019-07-13 09:48:27	110	species	Choco Tinamou	Crypturellus kerriae			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2019-04-23	07:30:00	obsr575116	S55533453	Traveling	P22	EBIRD	400	4.023		5	1	G4098237	0	1	1			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS747524357	2019-07-13 09:48:27	110	species	Choco Tinamou	Crypturellus kerriae			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2019-04-23	07:30:00	obsr821541	S55577780	Traveling	P22	EBIRD	400	4.023		5	1	G4098237	0	1	1			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS753191723	2019-07-13 09:48:27	110	species	Choco Tinamou	Crypturellus kerriae			3					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2019-04-23	07:30:00	obsr773154	S55930330	Traveling	P22	EBIRD	400	4.023		5	1	G4098237	0	1	1			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS786959987	2019-07-20 19:14:06	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2019-07-20	16:00:00	obsr759750	S58329289	Traveling	P22	EBIRD	135	1.609		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS792164466	2021-01-20 00:07:52.313644	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2019-08-03	15:00:00	obsr558974	S58769754	Stationary	P21	EBIRD_COL	160			3	1	G4406338	0	1	0			Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS797361522	2021-01-20 00:07:52.313644	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2019-08-03	15:00:00	obsr1127508	S59194793	Stationary	P21	EBIRD_COL	160			3	1	G4406338	0	1	0			Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS801987569	2019-09-06 02:22:18	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Localidad desconocida - (3,793, -76,991)	L9881877	P	3.7929695	-76.9909531	2019-08-31	06:40:00	obsr721680	S59545854	Traveling	P22	EBIRD	300	4.000		4	1		0	1	0		Desplazamiento en vehículo parte del trayecto 		
URN:CornellLabOfOrnithology:EBIRD:OBS791573133	2021-01-20 00:07:52.313644	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Anchicayá Nature Camp	L8154679	H	3.5757174	-76.8795565	2019-08-03	15:00:00	obsr721868	S58724401	Stationary	P21	EBIRD_COL	160			3	1	G4406338	0	1	0		Vía Murrapal, Sebastián Tabares, Andrés Tigreros y Luis Eduardo Camacho.	Escuchado.	
URN:CornellLabOfOrnithology:EBIRD:OBS863393157	2020-08-21 16:56:15	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2020-02-11	06:00:00	obsr640821	S64399810	Traveling	P22	EBIRD	520	10.400		4	1	G5638398	0	1	0			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS868516498	2021-04-24 19:38:41.113878	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2020-02-17	07:55:00	obsr575116	S64853862	Traveling	P22	EBIRD	438	8.047		5	1	G4994295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS866791645	2021-04-24 19:38:41.083395	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2020-02-17	07:55:00	obsr1125482	S64704014	Traveling	P22	EBIRD	438	8.047		5	1	G4994295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS866791554	2021-04-24 19:38:41.053061	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2020-02-17	07:55:00	obsr189212	S64704013	Traveling	P22	EBIRD	438	8.047		5	1	G4994295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS867357730	2021-04-24 19:38:40.972761	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2020-02-17	07:55:00	obsr821541	S64754303	Traveling	P22	EBIRD	438	8.047		5	1	G4994295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS970585813	2020-08-21 16:56:16	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2020-02-11	06:00:00	obsr1543025	S72659795	Traveling	P22	EBIRD	520	10.400		4	1	G5638398	0	1	0			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS866791438	2021-04-24 19:38:41.016377	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							Carretera Vieja Buenaventura--Km 80-115	L886724	H	3.7168289	-76.9749470	2020-02-17	07:55:00	obsr853583	S64704010	Traveling	P22	EBIRD	438	8.047		5	1	G4994295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS882808349	2020-03-29 13:45:54	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2020-03-19	05:54:00	obsr252939	S66142990	Traveling	P22	EBIRD	371	3.700		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS882788001	2020-03-29 13:20:46	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2020-03-18	05:56:00	obsr252939	S66141346	Traveling	P22	EBIRD	568	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS882773656	2020-03-29 13:11:13	110	species	Choco Tinamou	Crypturellus kerriae			1					Colombia	CO	Valle del Cauca	CO-VAC							RN San Cipriano-Escalerete	L2711479	H	3.8344440	-76.8891670	2020-03-17	06:19:00	obsr252939	S66140121	Traveling	P22	EBIRD	733	3.800		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS296718125	2021-08-05 16:46:55.71989	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Serranía de Pirre (cloud forest above camp)	L2733495	H	7.7716227	-77.7375554	1982-07-20	06:00:00	obsr566365	S21823965	Traveling	P22	EBIRD	720	6.437		4	0		0	1	0			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS1049387516	2021-01-26 21:44:47.325907	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	1982-07-22	06:00:00	obsr268012	S79072514	Historical	P62	EBIRD				1	1		0	1	0		List is from early morning (short amount of time) as well as early afternoon (noon to 1330) along the same part of the trail -- from camp upwards. Would not have covered more than 2 km. For results from this expedition, see Robbins et al. 1985. The avifauna of Cerro Pirre, Darien, Eastern Panama. Pp. 198-232. In P.A. Buckley, M.S. Foster, E.S. Morton, R.S. Ridgely, and F.G. Buckley (eds.), Neotropical Ornithology. Ornithol. Monogr. No. 36.	heard giving whistle in the evening	
URN:CornellLabOfOrnithology:EBIRD:OBS682123482	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Panama Cana	L2278115	P	7.7563871	-77.6842403	1986-02-23		obsr36330	S14661112	Incidental	P20	EBIRD					0		0	1	0		VENT trip with Bob Ridgely	Heard  above Cana. Thin whistle rising slightly at end, at long intervals. Whoooo-ooo	
URN:CornellLabOfOrnithology:EBIRD:OBS545958639	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Serranía de Pirre (cloud forest above camp)	L2733495	H	7.7716227	-77.7375554	1993-01-16		obsr134567	S40242366	Historical	P62	EBIRD					1		0	1	0		Jan 15 - 17 spent at Upper camp on Cirro Pirre, Field Guides, all birds entered under the 16th		
URN:CornellLabOfOrnithology:EBIRD:OBS535243355	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana general area	L6056450	P	7.7557648	-77.6844549	1993-01-11		obsr425850	S39352865	Historical	P62	EBIRD				13	1		0	1	0			seen well at close range at about 2800' on Pirre Trail; heard up to about 4000'	
URN:CornellLabOfOrnithology:EBIRD:OBS202550946	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	1995-03-25	06:00:00	obsr339001	S14503039	Traveling	P22	EBIRD	720	8.047		4	1		0	1	0			heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS934472815	2020-05-31 17:18:05	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Boca de Cupe Trail	L934325	H	7.7658058	-77.6831245	1995-04-15	05:00:00	obsr429294	S69833989	Historical	P62	EBIRD					0		0	1	0		Originally entered in My Birding from HBW Alive (birdlist ID: 1400895). Prepared and uploaded by eBird staff; taxonomy updated and locations reconciled. <br><br>Original My Birding birdlist title: <b>Darien Cana (15 Apr 1995 05:00)</b>. Original territory and coordinates: Panama (7.83333, -77.66667). <br /><br /><b>Birdlist Comments: </b>	Recording: <a href="http://www.xeno-canto.org/221852">XC221852</a>. Vocalization: song. Elevation: 600 - 1700m. ID certainty 100%. (Archiv. tape 28 side B track 14 seq. B). Recordist: Peter Boesman.	
URN:CornellLabOfOrnithology:EBIRD:OBS452426583	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp Trail	L934379	H	7.7634152	-77.7049255	1995-04-11		obsr38671	S21237415	Historical	P62	EBIRD_CAMERICA					1		0	1	0		Cana camp (535 meters) to 1,150 meters.	Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS593927976	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	1995-12-10	06:00:00	obsr548743	S44123925	Traveling	P22	EBIRD	720	5.000		8	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS535477126	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana general area	L6056450	P	7.7557648	-77.6844549	1997-03-29		obsr425850	S39367279	Historical	P62	EBIRD				8	1		0	1	0			heard only on Pirre Trail	
URN:CornellLabOfOrnithology:EBIRD:OBS464319075	2020-11-07 12:47:02	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	1998-03-03	08:00:00	obsr428700	S32904789	Traveling	P22	EBIRD	360	3.219		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS719621046	2019-12-20 01:24:37	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp	L2731896	H	7.7641247	-77.7215619	2000-12-30	06:15:00	obsr292835	S53458566	Historical	P62	EBIRD				3	1		0	1	0		Birding with Nancy Chartier and our guide Rick Morales. Birding around the camp before heading back down the trail.	Heard.	
URN:CornellLabOfOrnithology:EBIRD:OBS719609510	2020-01-12 18:01:29	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Upper Camp	L2731896	H	7.7641247	-77.7215619	2000-12-29		obsr292835	S53457734	Historical	P62	EBIRD				3	1		0	1	0		Birding with Nancy Chartier and our guide Rick Morales. This checklist includes birding around the camp from sunrise until just after breakfast, and again in the afternoon from around 2:00 - 6:00 p.m. Separate lists were not kept.	Heard. Sounded a bit like Little Tinamou.	
URN:CornellLabOfOrnithology:EBIRD:OBS72602082	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2001-12-29	07:00:00	obsr59502	S5157046	Historical	P62	EBIRD				8	1	G113220	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS167632471	2017-10-19 09:58:23	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Boca de Cupe Trail	L934325	H	7.7658058	-77.6831245	2003-01-05	06:00:00	obsr281700	S11875275	Traveling	P22	EBIRD	300	4.828		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS360876022	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2003-02-19		obsr2808	S26438153	Historical	P62	EBIRD				7	1		0	1	0		Borderland Tours trip led by Chris Sharpe.  Birding the camp area and the various trails nearby.	Heard only.	
URN:CornellLabOfOrnithology:EBIRD:OBS360857497	2015-12-24 17:32:49	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2003-02-17		obsr2808	S26436818	Historical	P62	EBIRD				7	1		0	1	0		Borderland Tours trip led by Chris Sharpe	Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS360875138	2018-08-07 09:10:54	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2003-02-18		obsr2808	S26438086	Historical	P62	EBIRD				7	1		0	1	0		Borderland Tours trip led by Chris Sharpe.  Birding around the camp and the various trails in the area.	Heard only.	
URN:CornellLabOfOrnithology:EBIRD:OBS503058223	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			X					Panama	PA	Darién	PA-5							Cana--River Trail	L2731982	H	7.7558573	-77.6860428	2004-06-10	07:00:00	obsr7948	S37046774	Traveling	P22	EBIRD	720	6.000		8	1		0	1	0		Includes all areas around Cana Station on June 10,11,12,14,15.		
URN:CornellLabOfOrnithology:EBIRD:OBS415143713	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2007-03-09	06:53:00	obsr210492	S30468612	Traveling	P22	EBIRD	720	11.265		9	1		0	1	0			Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS1195809939	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Cana--Mine Camp	L934097	H	7.7578966	-77.6808500	2009-02-12	07:00:00	obsr498760	S91324020	Traveling	P22	EBIRD	480	5.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS436540273	2016-10-18 09:45:49	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							Rancho Plastico Camp	L4992688	P	7.9972754	-77.7128705	2012-05-29	07:00:00	obsr242032	S32066581	Traveling	P22	EBIRD_CAMERICA	300	3.000		2	1		0	1	0		Hadoram Shirihai	We got nice view of this rare Tinamou.	
URN:CornellLabOfOrnithology:EBIRD:OBS423618381	2021-04-02 00:34:09.245044	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PN Darién--below Rancho Plastico	L4859984	P	8.0050069	-77.7190876	2013-03-21	17:20:00	obsr90467	S31113404	Stationary	P21	EBIRD	40			2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS951777898	2021-04-02 00:34:09.245044	110	species	Choco Tinamou	Crypturellus kerriae			2					Panama	PA	Darién	PA-5							PN Darién--Rancho Frío (Estación Pirre)	L2306478	H	8.0199231	-77.7323484	2014-01-15		obsr1058661	S71116754	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS951866040	2021-08-05 01:38:17.149159	110	species	Choco Tinamou	Crypturellus kerriae			3					Panama	PA	Darién	PA-5							PN Darién--Rancho Plástico	L2697900	H	7.9967730	-77.7120210	2014-01-16		obsr1058661	S71123180	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS240951904	2020-10-15 15:53:28	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-12	08:00:00	obsr179558	S17543525	Traveling	P22	EBIRD	180	8.000		4	1	G834822	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS289560961	2020-10-15 15:53:28	110	species	Choco Tinamou	Crypturellus kerriae			1					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-12	08:00:00	obsr406578	S21229005	Traveling	P22	EBIRD	180	8.000		4	1	G834822	0	1	0			H	
URN:CornellLabOfOrnithology:EBIRD:OBS289561175	2020-12-18 19:36:26.383855	110	species	Choco Tinamou	Crypturellus kerriae			3					Panama	PA	Darién	PA-5							PA--DA--hike to Rancho Plastico	L2726334	P	8.0107156	-77.7189531	2014-03-10	10:30:00	obsr406578	S21229017	Traveling	P22	EBIRD	450	8.000		4	1	G834801	0	1	0			one seen, 2 more heard	
